node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
497,40.0,21.3333,0.5,0.135527,0.0605734,-0.234228,0.224221,0.0482508,-0.585867,0.285093,-0.0153107,-0.870552,0.336339,-0.107731,-1.10483,0.384233,-0.220762,-1.29051
499,40.0,24.0,0.5,0.140233,0.0672944,-0.160492,0.226388,0.0608664,-0.400728,0.280001,0.00328228,-0.604677,0.321757,-0.0826535,-0.78164,0.358745,-0.188375,-0.927239
501,40.0,26.6667,0.5,0.152545,0.0700105,-0.114479,0.24459,0.0667033,-0.28168,0.299536,0.012575,-0.433324,0.3397,-0.0696629,-0.572482,0.372775,-0.171174,-0.691381
503,40.0,29.3333,0.5,0.166316,0.0939417,-0.0542781,0.264204,0.114158,-0.137518,0.318165,0.0826851,-0.213121,0.351616,0.0218993,-0.279376,0.372765,-0.0591537,-0.327579
505,40.0,32.0,0.5,0.165984,0.122551,0.00462757,0.254967,0.170949,-0.00489105,0.292152,0.166769,-0.0108222,0.301635,0.132084,-0.00878154,0.292102,0.0760763,0.00896368
507,40.0,34.6667,0.5,0.161989,0.135086,0.0426507,0.24081,0.195979,0.0767327,0.262116,0.203952,0.109882,0.250452,0.181005,0.146696,0.215165,0.136533,0.192872
509,40.0,37.3333,0.5,0.162267,0.151287,0.046357,0.240929,0.227823,0.0879111,0.260602,0.250809,0.127277,0.245323,0.242241,0.167256,0.204743,0.211561,0.210859
511,40.0,40.0,0.5,0.165154,0.165154,6.2568e-42,0.254601,0.254601,4.71537e-41,0.289623,0.289623,1.09841e-40,0.292122,0.292122,1.84042e-40,0.271253,0.271253,2.46952e-40
769,0.0,0.888889,0.5,-0.00390556,0.00268593,0.0615407,-0.00392422,0.0017622,0.11826,-0.000878467,-0.00408344,0.181404,0.00427564,-0.0159878,0.249692,0.0105539,-0.0346533,0.321008
770,0.0,1.77778,0.5,-0.00765487,0.00560923,0.113954,-0.00738126,0.00484474,0.218142,-0.000688496,-0.00472135,0.335332,0.0106259,-0.0252165,0.463094,0.0246883,-0.0579948,0.597341
775,2.66667,1.77778,0.5,0.00758513,0.0133639,0.15509,0.0233604,0.0108244,0.247707,0.0451552,-0.0111512,0.36696,0.0710629,-0.0546002,0.507559,0.0988927,-0.120626,0.662699
776,2.66667,0.888889,0.5,0.00959209,0.0124355,0.105986,0.0230915,0.0110502,0.154001,0.0390008,-0.00669568,0.222817,0.0562465,-0.0419691,0.308241,0.0734888,-0.0953336,0.405318
783,1.77778,0.0,0.5,0.00840325,0.00500981,0.0425024,0.0167169,0.00158322,0.0490025,0.0242568,-0.0113086,0.0646539,0.0307417,-0.0337969,0.0872292,0.0357487,-0.0657549,0.114551
784,0.888889,0.0,0.5,0.00447873,0.00242171,0.0272264,0.00903135,-3.58651e-05,0.0365154,0.0132002,-0.00800761,0.0502847,0.0167367,-0.021647,0.0673307,0.0193328,-0.0409172,0.0864704
787,0.888889,2.66667,0.5,-0.00657397,0.0108214,0.183891,-0.000926765,0.0089997,0.335448,0.0144529,-0.00940437,0.510878,0.036823,-0.0474633,0.705555,0.0632575,-0.107024,0.912449
788,1.77778,2.66667,0.5,-0.00242954,0.0132729,0.195898,0.00741293,0.0111579,0.342157,0.0268515,-0.010595,0.516573,0.0531384,-0.0549728,0.713569,0.0832813,-0.123686,0.925253
789,0.0,3.55556,0.5,-0.0127894,0.0137002,0.193738,-0.0101601,0.0170799,0.367312,0.00546052,0.00604084,0.567911,0.0309911,-0.0230763,0.79116,0.0630931,-0.0727304,1.02939
790,0.0,4.44444,0.5,-0.0146413,0.0183822,0.22054,-0.0107906,0.0249533,0.41521,0.00892615,0.0151239,0.644262,0.0410277,-0.0152203,0.902463,0.0816435,-0.0688904,1.18046
794,2.66667,4.44444,0.5,-0.00172321,0.0216773,0.264511,0.0160132,0.0244831,0.45261,0.0498366,0.00265392,0.685745,0.0960514,-0.0478713,0.955615,0.150448,-0.129544,1.25016
795,2.66667,3.55556,0.5,-0.00106445,0.0176971,0.235255,0.0138012,0.0168424,0.398979,0.0414626,-0.00767364,0.601398,0.0786796,-0.0592843,0.835099,0.121815,-0.139972,1.08969
801,0.888889,5.33333,0.5,-0.0119212,0.0234825,0.264337,-0.00234986,0.0316417,0.47993,0.0256888,0.0188987,0.740642,0.0683244,-0.0193707,1.0393,0.121129,-0.0862161,1.36389
802,1.77778,5.33333,0.5,-0.00740042,0.0245879,0.278782,0.00707037,0.0320909,0.492275,0.0401607,0.0164824,0.754052,0.087942,-0.0269117,1.05592,0.145887,-0.101079,1.38498
803,0.0,6.22222,0.5,-0.0164986,0.027934,0.253756,-0.0101743,0.0416464,0.468761,0.0164328,0.0360479,0.733386,0.0595306,0.00655129,1.04063,0.114599,-0.0500739,1.37772
804,0.0,7.11111,0.5,-0.0165925,0.0326241,0.257012,-0.00926935,0.0500941,0.467904,0.0197441,0.0473603,0.736239,0.0667637,0.019839,1.05408,0.127163,-0.0357813,1.40685
