node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
213,16.0,26.6667,0.5,-0.0528381,-0.0349795,-2.51148,-0.438149,-0.46206,-6.20118,-1.35044,-1.32622,-10.0294,-2.72456,-2.49982,-13.4196,-4.48289,-3.94499,-16.3737
215,16.0,29.3333,0.5,-0.0539974,-0.026136,-2.40974,-0.437075,-0.441939,-6.09273,-1.34391,-1.29546,-9.86969,-2.71715,-2.46197,-13.16,-4.48073,-3.90522,-15.9944
217,16.0,32.0,0.5,-0.0551723,-0.0198713,-2.25355,-0.437077,-0.427218,-5.90157,-1.33994,-1.27567,-9.60138,-2.71755,-2.4458,-12.759,-4.49582,-3.90295,-15.4384
219,16.0,34.6667,0.5,-0.057354,-0.0167142,-2.02342,-0.445925,-0.421166,-5.58179,-1.35816,-1.27537,-9.15844,-2.76061,-2.46913,-12.1374,-4.58079,-3.96845,-14.6195
221,16.0,37.3333,0.5,-0.0574841,-0.0194822,-1.70295,-0.463622,-0.434165,-5.08975,-1.40888,-1.31749,-8.47049,-2.87243,-2.575,-11.2029,-4.78214,-4.17187,-13.4303
223,16.0,40.0,0.5,-0.05699,-0.0445044,-1.34818,-0.486879,-0.49377,-4.53399,-1.4775,-1.43552,-7.69476,-3.01956,-2.79489,-10.1603,-5.04026,-4.53501,-12.1208
225,18.6667,2.66667,0.5,-0.0355274,-0.0489573,-1.08731,-0.302663,-0.392106,-3.49585,-0.976527,-1.08848,-6.2116,-2.02461,-2.05141,-8.71033,-3.38036,-3.23843,-10.8752
226,18.6667,0.0,0.5,-0.0365604,-0.0375883,-0.826314,-0.288524,-0.352628,-3.02131,-0.932533,-1.01077,-5.55692,-1.94625,-1.93318,-7.91288,-3.26308,-3.07369,-9.94572
229,18.6667,5.33333,0.5,-0.0354645,-0.061722,-1.36799,-0.321665,-0.437252,-4.0075,-1.03367,-1.17914,-6.92434,-2.12835,-2.19167,-9.58656,-3.53802,-3.43518,-11.9005
231,18.6667,8.0,0.5,-0.0402645,-0.0784379,-1.66661,-0.353273,-0.493782,-4.55246,-1.11559,-1.29271,-7.6883,-2.27306,-2.36909,-10.5301,-3.75521,-3.68426,-13.0029
233,18.6667,10.6667,0.5,-0.0453486,-0.083868,-1.95613,-0.384996,-0.527296,-5.08351,-1.19906,-1.37354,-8.4428,-2.42402,-2.50666,-11.4736,-3.98593,-3.88759,-14.1144
235,18.6667,13.3333,0.5,-0.0420226,-0.0898094,-2.20992,-0.396407,-0.557645,-5.55101,-1.24841,-1.44605,-9.11782,-2.52808,-2.63153,-12.3316,-4.15815,-4.07403,-15.1387
237,18.6667,16.0,0.5,-0.0384888,-0.0806731,-2.40361,-0.402509,-0.551482,-5.91284,-1.2828,-1.45621,-9.65282,-2.60639,-2.66689,-13.0274,-4.29375,-4.1429,-15.9864
239,18.6667,18.6667,0.5,-0.038643,-0.068399,-2.51074,-0.409632,-0.531945,-6.11364,-1.30663,-1.43489,-9.95105,-2.65611,-2.64681,-13.4162,-4.37773,-4.12704,-16.4634
241,18.6667,21.3333,0.5,-0.0376399,-0.0550902,-2.53995,-0.41083,-0.506508,-6.17187,-1.31369,-1.39817,-10.031,-2.67353,-2.59833,-13.509,-4.41033,-4.06639,-16.5682
243,18.6667,24.0,0.5,-0.0380468,-0.0437141,-2.5055,-0.413538,-0.484335,-6.11935,-1.32,-1.36613,-9.93704,-2.68667,-2.55735,-13.3551,-4.43418,-4.01751,-16.3507
245,18.6667,26.6667,0.5,-0.0355786,-0.0333931,-2.41629,-0.410957,-0.464904,-5.97516,-1.31984,-1.34141,-9.69717,-2.69559,-2.53383,-12.987,-4.45986,-4.00249,-15.8439
247,18.6667,29.3333,0.5,-0.0370959,-0.0351443,-2.30217,-0.413864,-0.469076,-5.80624,-1.32536,-1.35232,-9.42615,-2.7122,-2.56018,-12.5711,-4.49744,-4.05454,-15.268
249,18.6667,32.0,0.5,-0.0437171,-0.027863,-2.157,-0.425835,-0.455466,-5.59795,-1.34297,-1.33842,-9.10608,-2.74676,-2.55817,-12.0875,-4.56216,-4.07855,-14.6017
251,18.6667,34.6667,0.5,-0.0477837,-0.0245973,-1.94236,-0.440358,-0.453364,-5.26652,-1.37487,-1.35027,-8.61495,-2.8157,-2.60659,-11.385,-4.68897,-4.18697,-13.6741
