node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
5969,25.7778,31.1111,0.5,0.00748504,-0.033356,0.170365,-0.413001,-0.674972,-0.557828,-1.3124,-1.87326,-1.24169,-2.55238,-3.49396,-1.6077,-4.01174,-5.44263,-1.55861
5970,25.7778,30.2222,0.5,0.0100092,-0.0378207,0.159217,-0.400532,-0.682034,-0.613556,-1.28454,-1.87987,-1.34711,-2.50467,-3.49648,-1.76566,-3.94095,-5.43709,-1.77004
5979,24.8889,33.7778,0.5,-0.00154484,-0.00952916,0.11523,-0.442855,-0.630454,-0.583141,-1.37398,-1.81268,-1.20222,-2.66004,-3.42597,-1.47119,-4.17825,-5.37827,-1.30495
5980,24.8889,32.8889,0.5,-0.000294289,-0.0180591,0.119635,-0.435706,-0.647172,-0.608545,-1.3569,-1.83603,-1.26562,-2.62871,-3.45368,-1.57817,-4.12934,-5.40774,-1.4577
5981,25.7778,33.7778,0.5,0.00177538,-0.00806435,0.158801,-0.440625,-0.626643,-0.472837,-1.3753,-1.80787,-1.03787,-2.66404,-3.41954,-1.27084,-4.18267,-5.36824,-1.08321
5982,25.7778,32.8889,0.5,0.00381015,-0.0181992,0.166408,-0.431611,-0.646515,-0.494228,-1.35507,-1.83579,-1.09621,-2.62803,-3.45311,-1.37126,-4.1273,-5.40471,-1.22741
5991,24.8889,36.4444,0.5,-0.00436932,0.0118922,0.12712,-0.467176,-0.590689,-0.456792,-1.43522,-1.76232,-0.938801,-2.77272,-3.37522,-1.05631,-4.35168,-5.33741,-0.737205
5992,24.8889,35.5556,0.5,-0.0040485,0.00623701,0.111502,-0.458405,-0.600108,-0.522,-1.41158,-1.77171,-1.06044,-2.72891,-3.37984,-1.23845,-4.28471,-5.33268,-0.97922
5993,25.7778,36.4444,0.5,-0.00213533,0.0149969,0.167911,-0.467975,-0.584009,-0.345076,-1.44193,-1.75413,-0.769072,-2.78425,-3.36548,-0.847665,-4.36517,-5.32443,-0.505491
5994,25.7778,35.5556,0.5,-0.000235042,0.00868637,0.157121,-0.456481,-0.594156,-0.402656,-1.41485,-1.76384,-0.880046,-2.73676,-3.36974,-1.0156,-4.29488,-5.31864,-0.729229
6003,24.8889,39.1111,0.5,-0.0116253,0.0261764,0.185347,-0.507765,-0.569671,-0.239983,-1.52901,-1.74805,-0.546678,-2.93559,-3.38419,-0.47851,-4.59191,-5.38526,0.0223616
6004,24.8889,38.2222,0.5,-0.00823057,0.0214237,0.174693,-0.493593,-0.57764,-0.29489,-1.49837,-1.75586,-0.651324,-2.88339,-3.38748,-0.636784,-4.51509,-5.37976,-0.188791
6005,25.7778,39.1111,0.5,-0.00589242,0.0294192,0.212101,-0.500719,-0.561093,-0.1494,-1.52284,-1.73466,-0.404656,-2.92888,-3.36416,-0.304499,-4.58178,-5.35501,0.211871
6006,25.7778,38.2222,0.5,-0.00553941,0.0256066,0.203365,-0.492466,-0.566996,-0.202865,-1.50095,-1.73903,-0.508368,-2.8883,-3.36255,-0.461813,-4.51954,-5.34321,0.00248131
6017,27.5556,1.77778,0.5,0.0961361,-0.148696,-0.665953,0.0172861,-0.780866,-2.90871,-0.429578,-1.8665,-5.05709,-1.2165,-3.30282,-6.72568,-2.28101,-5.00715,-7.89342
6018,27.5556,0.888889,0.5,0.0940745,-0.152735,-0.68186,0.0170903,-0.786792,-2.95869,-0.42583,-1.87233,-5.14424,-1.20999,-3.30763,-6.84422,-2.27483,-5.01013,-8.0408
6019,28.4444,1.77778,0.5,0.0988514,-0.147368,-0.639466,0.0246951,-0.773005,-2.89503,-0.417794,-1.85121,-5.03208,-1.20097,-3.28353,-6.67935,-2.26255,-4.98952,-7.82032
6020,28.4444,0.888889,0.5,0.0985511,-0.153475,-0.662687,0.0284186,-0.782507,-2.96077,-0.407409,-1.86153,-5.14251,-1.18455,-3.2934,-6.82826,-2.24258,-4.99781,-8.00498
6029,27.5556,4.44444,0.5,0.0958476,-0.129104,-0.590927,0.00743905,-0.748609,-2.70442,-0.455689,-1.82917,-4.71477,-1.25658,-3.26424,-6.26285,-2.32705,-4.97059,-7.31838
6030,27.5556,3.55556,0.5,0.0968667,-0.13712,-0.612633,0.0124903,-0.762553,-2.76608,-0.444659,-1.84662,-4.81937,-1.24064,-3.28393,-6.40473,-2.30925,-4.99145,-7.49489
6031,28.4444,4.44444,0.5,0.0984876,-0.131179,-0.546475,0.0137813,-0.749287,-2.65222,-0.447151,-1.82923,-4.63388,-1.24775,-3.26815,-6.14489,-2.32037,-4.98505,-7.15869
6032,28.4444,3.55556,0.5,0.0980696,-0.135632,-0.573948,0.0161517,-0.755561,-2.72622,-0.439799,-1.83441,-4.75629,-1.2362,-3.27065,-6.30951,-2.30721,-4.98344,-7.36262
6041,27.5556,7.11111,0.5,0.0935014,-0.110049,-0.58922,-0.00661372,-0.711874,-2.64134,-0.482585,-1.77707,-4.57829,-1.28781,-3.19781,-6.06544,-2.34811,-4.89055,-7.06328
6042,27.5556,6.22222,0.5,0.0944038,-0.115721,-0.578081,-0.00189373,-0.723207,-2.64003,-0.474706,-1.79383,-4.59142,-1.28072,-3.21988,-6.08973,-2.34773,-4.91787,-7.09859
6043,28.4444,7.11111,0.5,0.094174,-0.112516,-0.535412,-0.00503154,-0.713957,-2.56775,-0.482322,-1.78025,-4.46718,-1.29141,-3.20688,-5.91015,-2.35867,-4.91247,-6.86018
6044,28.4444,6.22222,0.5,0.0960395,-0.118404,-0.528243,0.00203526,-0.725542,-2.57509,-0.470293,-1.79701,-4.49239,-1.27798,-3.22858,-5.94919,-2.34946,-4.93895,-6.9123
6053,27.5556,9.77778,0.5,0.0940873,-0.102489,-0.663329,-0.0140556,-0.696472,-2.71978,-0.493016,-1.75389,-4.64414,-1.28673,-3.16742,-6.12355,-2.31558,-4.85336,-7.10954
6054,27.5556,8.88889,0.5,0.0932527,-0.103299,-0.635708,-0.0127765,-0.698224,-2.68877,-0.4915,-1.7566,-4.61565,-1.28991,-3.17089,-6.09658,-2.33012,-4.85741,-7.08598
6055,28.4444,9.77778,0.5,0.0933121,-0.102801,-0.599498,-0.0165803,-0.694037,-2.62268,-0.500634,-1.75041,-4.49901,-1.30289,-3.16769,-5.92546,-2.34418,-4.86433,-6.8559
6056,28.4444,8.88889,0.5,0.0933683,-0.105527,-0.573018,-0.0131436,-0.699788,-2.59521,-0.495484,-1.75926,-4.47549,-1.30088,-3.17953,-5.90426,-2.35199,-4.8791,-6.83859
6065,27.5556,12.4444,0.5,0.093218,-0.0888537,-0.703322,-0.0287897,-0.669818,-2.72704,-0.520439,-1.71577,-4.60507,-1.31609,-3.11939,-6.04362,-2.33065,-4.79691,-6.98581
6066,27.5556,11.5556,0.5,0.094798,-0.0947115,-0.702413,-0.0203343,-0.680565,-2.74888,-0.504383,-1.73003,-4.65291,-1.295,-3.13604,-6.1147,-2.30897,-4.81492,-7.08013
6067,28.4444,12.4444,0.5,0.0941112,-0.0891381,-0.64143,-0.0286665,-0.666818,-2.62979,-0.524375,-1.71103,-4.46046,-1.32723,-3.11758,-5.84796,-2.3525,-4.80494,-6.73669
