node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
5656,23.1111,0.888889,0.5,0.106774,-0.173059,-0.822637,0.0424417,-0.612021,-2.27981,-0.46465,-1.55899,-4.79531,-1.40252,-2.89017,-6.95855,-2.66586,-4.51271,-8.56807
5665,22.2222,4.44444,0.5,0.0949795,-0.145876,-1.02492,0.0193736,-0.558858,-2.5916,-0.503973,-1.47773,-5.1497,-1.45082,-2.78355,-7.39291,-2.71655,-4.38691,-9.12724
5666,22.2222,3.55556,0.5,0.0944585,-0.153371,-0.980054,0.0182193,-0.573222,-2.51797,-0.504753,-1.49935,-5.05922,-1.453,-2.81132,-7.27812,-2.72173,-4.41866,-8.97767
5667,23.1111,4.44444,0.5,0.102674,-0.143942,-0.99426,0.0350438,-0.556022,-2.55986,-0.479873,-1.47448,-5.13159,-1.41859,-2.78133,-7.38326,-2.67631,-4.38767,-9.12521
5668,23.1111,3.55556,0.5,0.103247,-0.151183,-0.951543,0.0360568,-0.56998,-2.49007,-0.477416,-1.49563,-5.04701,-1.4165,-2.80869,-7.27593,-2.67624,-4.41921,-8.98433
5677,22.2222,7.11111,0.5,0.0964233,-0.124109,-1.15728,0.0226949,-0.517114,-2.80945,-0.501166,-1.41456,-5.41885,-1.4428,-2.70192,-7.7345,-2.69822,-4.29301,-9.57135
5678,22.2222,6.22222,0.5,0.0960723,-0.131198,-1.11352,0.0218075,-0.530703,-2.73727,-0.501894,-1.43518,-5.32953,-1.44534,-2.72865,-7.62127,-2.70433,-4.32385,-9.42444
5679,23.1111,7.11111,0.5,0.104742,-0.123087,-1.12049,0.039616,-0.515831,-2.7668,-0.47532,-1.41325,-5.38409,-1.40839,-2.7018,-7.70412,-2.65536,-4.29565,-9.54561
5680,23.1111,6.22222,0.5,0.103509,-0.129953,-1.07875,0.0369775,-0.529063,-2.69823,-0.4786,-1.43346,-5.30028,-1.41424,-2.72813,-7.59772,-2.66551,-4.32621,-9.40646
5689,22.2222,9.77778,0.5,0.0996505,-0.102422,-1.28559,0.0300612,-0.47539,-3.02168,-0.491471,-1.35085,-5.67971,-1.42487,-2.61857,-8.06183,-2.66672,-4.19545,-9.99277
5690,22.2222,8.88889,0.5,0.098253,-0.109875,-1.24334,0.0268945,-0.489776,-2.95174,-0.495828,-1.37288,-5.59428,-1.43237,-2.64755,-7.95543,-2.67913,-4.22966,-9.85647
5691,23.1111,9.77778,0.5,0.106469,-0.103141,-1.24354,0.0440053,-0.477339,-2.96991,-0.470049,-1.35399,-5.63113,-1.39615,-2.62389,-8.01468,-2.6306,-4.20418,-9.94825
5692,23.1111,8.88889,0.5,0.106344,-0.109637,-1.2029,0.0433654,-0.489893,-2.90272,-0.470673,-1.37342,-5.54985,-1.39882,-2.64957,-7.91326,-2.63719,-4.23452,-9.81752
5701,22.2222,12.4444,0.5,0.102137,-0.0803796,-1.4152,0.0369303,-0.43303,-3.23843,-0.481963,-1.28566,-5.94281,-1.40708,-2.53251,-8.3847,-2.63541,-4.09352,-10.4006
5702,22.2222,11.5556,0.5,0.101414,-0.0872519,-1.37074,0.0346819,-0.446102,-3.16351,-0.485139,-1.30581,-5.85179,-1.41301,-2.55905,-8.27357,-2.64582,-4.12471,-10.2612
5703,23.1111,12.4444,0.5,0.10854,-0.0813713,-1.36783,0.0499608,-0.435111,-3.17632,-0.461966,-1.28831,-5.87706,-1.38012,-2.53631,-8.31479,-2.6012,-4.09914,-10.3284
5704,23.1111,11.5556,0.5,0.107607,-0.08898,-1.32525,0.0473622,-0.449834,-3.10531,-0.465585,-1.31122,-5.7929,-1.38662,-2.56688,-8.21318,-2.61231,-4.13589,-10.201
5713,22.2222,15.1111,0.5,0.104461,-0.0657555,-1.52066,0.0429252,-0.40452,-3.4083,-0.475476,-1.24068,-6.12936,-1.39635,-2.47245,-8.59828,-2.61642,-4.02179,-10.665
5714,22.2222,14.2222,0.5,0.10404,-0.0697258,-1.49464,0.0420245,-0.412445,-3.36952,-0.475467,-1.25319,-6.09427,-1.39627,-2.48912,-8.56348,-2.61736,-4.04186,-10.6226
5715,23.1111,15.1111,0.5,0.109194,-0.0679019,-1.46946,0.0526021,-0.408393,-3.33701,-0.460578,-1.24509,-6.04579,-1.37611,-2.47745,-8.50238,-2.59042,-4.02739,-10.5588
5716,23.1111,14.2222,0.5,0.109213,-0.070954,-1.4447,0.052603,-0.414692,-3.30143,-0.459145,-1.2555,-6.01691,-1.3741,-2.49172,-8.47656,-2.58895,-4.045,-10.528
5725,22.2222,17.7778,0.5,0.103175,-0.0537466,-1.52209,0.0372095,-0.379916,-3.37936,-0.492375,-1.2047,-6.02335,-1.42456,-2.42686,-8.42975,-2.65405,-3.96685,-10.4607
5726,22.2222,16.8889,0.5,0.103874,-0.0579397,-1.53347,0.0402358,-0.388266,-3.4111,-0.484231,-1.21605,-6.09032,-1.41078,-2.44033,-8.52622,-2.63501,-3.98244,-10.5772
5727,23.1111,17.7778,0.5,0.106585,-0.0547583,-1.46974,0.0438594,-0.381409,-3.30218,-0.482971,-1.20555,-5.92408,-1.41268,-2.42725,-8.30831,-2.63948,-3.96669,-10.3194
5728,23.1111,16.8889,0.5,0.107894,-0.059631,-1.48104,0.0482554,-0.391108,-3.33518,-0.472397,-1.21881,-5.99559,-1.39525,-2.44305,-8.4127,-2.61547,-3.98501,-10.4471
5737,22.2222,20.4444,0.5,0.0985005,-0.041073,-1.42025,0.019163,-0.358606,-3.16031,-0.53634,-1.18434,-5.6482,-1.49901,-2.41296,-7.92125,-2.75957,-3.96017,-9.85014
