node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
463,37.3333,18.6667,0.5,-0.0262827,-0.0351172,-0.429364,-0.265819,-0.390126,-1.50726,-0.998844,-1.28059,-3.23331,-2.2185,-2.57554,-4.75806,-3.87676,-4.21467,-6.05926
465,37.3333,21.3333,0.5,-0.0285988,-0.0369219,-0.417885,-0.283855,-0.395165,-1.39894,-1.0499,-1.29943,-2.94357,-2.30234,-2.61727,-4.30732,-3.98767,-4.2842,-5.47075
467,37.3333,24.0,0.5,-0.0304407,-0.0383444,-0.393677,-0.30224,-0.400431,-1.26574,-1.10352,-1.32114,-2.61907,-2.3918,-2.66532,-3.81385,-4.1076,-4.36383,-4.83299
469,37.3333,26.6667,0.5,-0.0321518,-0.0398829,-0.357664,-0.321472,-0.406963,-1.11023,-1.16002,-1.34704,-2.26487,-2.48686,-2.72114,-3.28473,-4.23615,-4.45508,-4.15478
471,37.3333,29.3333,0.5,-0.0337987,-0.041127,-0.310895,-0.341472,-0.413936,-0.934981,-1.21888,-1.37564,-1.88525,-2.58641,-2.7825,-2.72546,-4.37156,-4.55496,-3.44247
473,37.3333,32.0,0.5,-0.0356524,-0.0423664,-0.25499,-0.362516,-0.421824,-0.743505,-1.28002,-1.40725,-1.48558,-2.68986,-2.84942,-2.14281,-4.51267,-4.66313,-2.70401
475,37.3333,34.6667,0.5,-0.0377917,-0.043406,-0.191894,-0.384486,-0.43008,-0.539593,-1.34288,-1.44065,-1.07091,-2.79602,-2.9199,-1.54282,-4.65758,-4.7768,-1.94618
477,37.3333,37.3333,0.5,-0.0403632,-0.0444115,-0.124047,-0.407398,-0.43881,-0.327624,-1.40712,-1.47556,-0.646763,-2.90406,-2.99315,-0.932013,-4.8049,-4.8946,-1.17637
479,37.3333,40.0,0.5,-0.0432575,-0.04532,-0.054443,-0.430814,-0.447602,-0.112503,-1.47192,-1.51092,-0.218741,-3.01262,-3.06736,-0.31672,-4.95268,-5.0139,-0.40157
481,40.0,2.66667,0.5,-0.0125169,-0.0224446,-0.0645487,-0.187457,-0.364548,-1.33927,-0.783441,-1.21925,-3.76884,-1.88932,-2.45567,-5.91048,-3.47795,-4.02865,-7.73483
482,40.0,0.0,0.5,-0.0105107,-0.0213803,0.00631112,-0.17761,-0.363519,-1.27468,-0.756089,-1.21871,-3.78851,-1.8502,-2.45322,-6.00707,-3.43564,-4.02299,-7.8956
